t1B1c1, t1B1c1, t1C1c1, t1C1c1, t1D1c1, t1D1c1, t1E1c1, t1E1c1, t1F1c1, t1F1c1, t1G1c1, t1G1c1, 
Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, Sample Loc:, Sample ID:, 
p1B6, , p1C6, , p1D6, , p1E6, , p1F6, , p1G6, , 
X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, X Values, Y Values, 
3578.64, 0.05198526, 3578.64, 0.04685277, 3578.64, 0.00600257, 3578.64, -0.00092085, 3578.64, -0.00143003, 3578.64, 0.01689665, 
3578.84, 0.05177105, 3578.84, 0.04706126, 3578.84, 0.00582465, 3578.84, -0.00107993, 3578.84, -0.00098312, 3578.84, 0.01716387, 
3579.04, 0.05190929, 3579.04, 0.04730964, 3579.04, 0.00563491, 3579.04, -0.0007851, 3579.04, -0.00044733, 3579.04, 0.01734725, 
3579.24, 0.0511897, 3579.24, 0.0475262, 3579.24, 0.00595974, 3579.24, -0.00053583, 3579.24, -0.00006096, 3579.24, 0.01729506, 
3579.44, 0.05078534, 3579.44, 0.04765333, 3579.44, 0.00588714, 3579.44, -0.00023315, 3579.44, -0.00075138, 3579.44, 0.01748804, 
3579.64, 0.05019847, 3579.64, 0.047305, 3579.64, 0.00560959, 3579.64, -0.00020744, 3579.64, -0.00104843, 3579.64, 0.01704923, 
3579.84, 0.04973346, 3579.84, 0.04734734, 3579.84, 0.00573412, 3579.84, -0.00014025, 3579.84, -0.00084986, 3579.84, 0.01755715, 
3580.04, 0.04953787, 3580.04, 0.04646908, 3580.04, 0.00534408, 3580.04, -0.00005699, 3580.04, -0.00105158, 3580.04, 0.01665426, 
3580.24, 0.04942279, 3580.24, 0.04657625, 3580.24, 0.00525933, 3580.24, -0.00033086, 3580.24, -0.00076467, 3580.24, 0.01662905, 
3580.44, 0.04932157, 3580.44, 0.04715291, 3580.44, 0.00536555, 3580.44, -0.00049679, 3580.44, -0.00070717, 3580.44, 0.01591062, 
3580.64, 0.04811863, 3580.64, 0.04689598, 3580.64, 0.00486349, 3580.64, -0.00118145, 3580.64, -0.00133999, 3580.64, 0.01561698, 
3580.84, 0.04731528, 3580.84, 0.04669939, 3580.84, 0.00458558, 3580.84, -0.00161611, 3580.84, -0.00139646, 3580.84, 0.01524117, 
3581.04, 0.04760141, 3581.04, 0.04708762, 3581.04, 0.004564, 3581.04, -0.00180165, 3581.04, -0.00070306, 3581.04, 0.01514111, 
3581.24, 0.04766208, 3581.24, 0.04685415, 3581.24, 0.004096, 3581.24, -0.00199137, 3581.24, -0.00013006, 3581.24, 0.01472757, 
3581.44, 0.04800142, 3581.44, 0.04694103, 3581.44, 0.00327175, 3581.44, -0.00252196, 3581.44, 0.00050557, 3581.44, 0.01483627, 
3581.64, 0.04739867, 3581.64, 0.04649982, 3581.64, 0.00257161, 3581.64, -0.00306615, 3581.64, -0.00007288, 3581.64, 0.01420025, 
3581.84, 0.04738051, 3581.84, 0.04626485, 3581.84, 0.00225572, 3581.84, -0.00295339, 3581.84, -0.00010995, 3581.84, 0.01381156, 
3582.04, 0.0481519, 3582.04, 0.04618742, 3582.04, 0.00259668, 3582.04, -0.00272396, 3582.04, 0.00025101, 3582.04, 0.01407321, 
3582.24, 0.04931663, 3582.24, 0.0466789, 3582.24, 0.00329912, 3582.24, -0.00206891, 3582.24, 0.00082076, 3582.24, 0.01465688, 
3582.44, 0.04996609, 3582.44, 0.04686383, 3582.44, 0.0035358, 3582.44, -0.00229824, 3582.44, 0.00153869, 3582.44, 0.0150584, 
3582.64, 0.05094926, 3582.64, 0.04671042, 3582.64, 0.00374434, 3582.64, -0.00146309, 3582.64, 0.0017709, 3582.64, 0.01526566, 
3582.84, 0.05130041, 3582.84, 0.04688918, 3582.84, 0.00354873, 3582.84, -0.00166855, 3582.84, 0.0008225, 3582.84, 0.01547929, 
3583.04, 0.05152059, 3583.04, 0.04662873, 3583.04, 0.00349975, 3583.04, -0.00189832, 3583.04, 0.00010112, 3583.04, 0.01519727, 
3583.24, 0.05116683, 3583.24, 0.0466474, 3583.24, 0.00407547, 3583.24, -0.00214687, 3583.24, -0.00091731, 3583.24, 0.01543947, 
3583.44, 0.05142017, 3583.44, 0.04716142, 3583.44, 0.00481688, 3583.44, -0.00168127, 3583.44, -0.00148011, 3583.44, 0.01612697, 
3583.64, 0.0513486, 3583.64, 0.04702261, 3583.64, 0.00505663, 3583.64, -0.00203579, 3583.64, -0.00206671, 3583.64, 0.0159376, 
3583.84, 0.05155294, 3583.84, 0.04710491, 3583.84, 0.0058641, 3583.84, -0.00189615, 3583.84, -0.00232837, 3583.84, 0.016337, 
3584.04, 0.05245585, 3584.04, 0.04726529, 3584.04, 0.00648368, 3584.04, -0.00133079, 3584.04, -0.00216581, 3584.04, 0.01621112, 
3584.24, 0.05198013, 3584.24, 0.04749891, 3584.24, 0.0059989, 3584.24, -0.00192283, 3584.24, -0.00258875, 3584.24, 0.01605198, 
3584.44, 0.05101334, 3584.44, 0.0474001, 3584.44, 0.00545227, 3584.44, -0.00244605, 3584.44, -0.00326466, 3584.44, 0.01504654, 
3584.64, 0.05038279, 3584.64, 0.04676598, 3584.64, 0.00460847, 3584.64, -0.00295382, 3584.64, -0.00392053, 3584.64, 0.01496849, 
3584.84, 0.05038822, 3584.84, 0.04677422, 3584.84, 0.00444346, 3584.84, -0.00260996, 3584.84, -0.0035988, 3584.84, 0.0149904, 
3585.04, 0.05038449, 3585.04, 0.0474994, 3585.04, 0.00457055, 3585.04, -0.00237512, 3585.04, -0.00365856, 3585.04, 0.01457173, 
3585.24, 0.04971243, 3585.24, 0.0470606, 3585.24, 0.00409073, 3585.24, -0.00246826, 3585.24, -0.00396095, 3585.24, 0.01409021, 
3585.44, 0.04896153, 3585.44, 0.04670235, 3585.44, 0.00398343, 3585.44, -0.00255159, 3585.44, -0.00417169, 3585.44, 0.01380868, 
3585.64, 0.04850505, 3585.64, 0.04625088, 3585.64, 0.00414038, 3585.64, -0.00263026, 3585.64, -0.00446504, 3585.64, 0.013272, 
3585.84, 0.04835485, 3585.84, 0.04569736, 3585.84, 0.00423592, 3585.84, -0.00240412, 3585.84, -0.00397008, 3585.84, 0.01327098, 
3586.04, 0.04916785, 3586.04, 0.04582091, 3586.04, 0.00470748, 3586.04, -0.00207753, 3586.04, -0.00332918, 3586.04, 0.01332821, 
3586.24, 0.04926463, 3586.24, 0.04588544, 3586.24, 0.00455733, 3586.24, -0.00181992, 3586.24, -0.00260484, 3586.24, 0.01349991, 
3586.44, 0.04916985, 3586.44, 0.04592017, 3586.44, 0.0040083, 3586.44, -0.00217408, 3586.44, -0.00207236, 3586.44, 0.01380451, 
3586.64, 0.0497569, 3586.64, 0.04608251, 3586.64, 0.00410561, 3586.64, -0.00161578, 3586.64, -0.00201551, 3586.64, 0.0138084, 
3586.84, 0.04987552, 3586.84, 0.04618152, 3586.84, 0.00418544, 3586.84, -0.00157082, 3586.84, -0.00155486, 3586.84, 0.01368595, 
3587.04, 0.04995807, 3587.04, 0.04622787, 3587.04, 0.00465194, 3587.04, -0.00137207, 3587.04, -0.00077655, 3587.04, 0.01400132, 
3587.24, 0.04945024, 3587.24, 0.04664263, 3587.24, 0.00496617, 3587.24, -0.00145185, 3587.24, -0.00009093, 3587.24, 0.01416618, 
3587.44, 0.04946695, 3587.44, 0.04689459, 3587.44, 0.00508942, 3587.44, -0.00108111, 3587.44, 0.00046083, 3587.44, 0.01447614, 
3587.64, 0.04911529, 3587.64, 0.04716296, 3587.64, 0.00515366, 3587.64, -0.00130991, 3587.64, 0.00047486, 3587.64, 0.01414443, 
3587.84, 0.04977992, 3587.84, 0.04777988, 3587.84, 0.00540922, 3587.84, -0.00096542, 3587.84, 0.0006195, 3587.84, 0.01423198, 
3588.04, 0.04967409, 3588.04, 0.04807347, 3588.04, 0.00484807, 3588.04, -0.00072894, 3588.04, 0.00066159, 3588.04, 0.01407567, 
3588.24, 0.04893766, 3588.24, 0.04795054, 3588.24, 0.00415013, 3588.24, -0.00156555, 3588.24, 0.0003094, 3588.24, 0.0141423, 
3588.44, 0.04947882, 3588.44, 0.04856673, 3588.44, 0.00420861, 3588.44, -0.00125483, 3588.44, 0.00050907, 3588.44, 0.0147186, 
3588.64, 0.05077222, 3588.64, 0.04867361, 3588.64, 0.00456943, 3588.64, -0.00056102, 3588.64, 0.000965, 3588.64, 0.01531724, 
3588.84, 0.0514473, 3588.84, 0.04903364, 3588.84, 0.0048453, 3588.84, -0.00042936, 3588.84, 0.00042611, 3588.84, 0.01530224, 
3589.04, 0.0518185, 3589.04, 0.04948907, 3589.04, 0.00520009, 3589.04, 0.00010156, 3589.04, 0.00029947, 3589.04, 0.01548455, 
3589.24, 0.05183498, 3589.24, 0.04899715, 3589.24, 0.00559932, 3589.24, 0.00028342, 3589.24, -0.00004904, 3589.24, 0.01535527, 
3589.44, 0.05113574, 3589.44, 0.0482907, 3589.44, 0.00576516, 3589.44, -0.00018863, 3589.44, -0.00025003, 3589.44, 0.01503727, 
3589.64, 0.05094479, 3589.64, 0.04797027, 3589.64, 0.00599186, 3589.64, -0.00067431, 3589.64, -0.00058672, 3589.64, 0.01508301, 
3589.84, 0.05077574, 3589.84, 0.0478785, 3589.84, 0.0059346, 3589.84, -0.00066313, 3589.84, -0.00066035, 3589.84, 0.01517214, 
3590.04, 0.05113581, 3590.04, 0.04803, 3590.04, 0.00606074, 3590.04, -0.00066095, 3590.04, -0.00096544, 3590.04, 0.01589111, 
3590.24, 0.05097035, 3590.24, 0.04797732, 3590.24, 0.00621036, 3590.24, -0.00085296, 3590.24, -0.0005422, 3590.24, 0.01640303, 
3590.44, 0.05135217, 3590.44, 0.04841247, 3590.44, 0.00628315, 3590.44, -0.00066687, 3590.44, -0.00032245, 3590.44, 0.01663874, 
3590.64, 0.0510172, 3590.64, 0.0483367, 3590.64, 0.00655034, 3590.64, -0.00039981, 3590.64, 0.00016367, 3590.64, 0.01576693, 
3590.84, 0.04988675, 3590.84, 0.0477279, 3590.84, 0.00594587, 3590.84, -0.00069865, 3590.84, 0.00028934, 3590.84, 0.01474272, 
3591.04, 0.04860298, 3591.04, 0.04739474, 3591.04, 0.00559934, 3591.04, -0.00165655, 3591.04, 0.00031287, 3591.04, 0.01427268, 
3591.24, 0.04812853, 3591.24, 0.04756662, 3591.24, 0.00535033, 3591.24, -0.001805, 3591.24, 0.00032255, 3591.24, 0.01377, 
3591.44, 0.04781828, 3591.44, 0.04744286, 3591.44, 0.00495274, 3591.44, -0.00155619, 3591.44, 0.00015054, 3591.44, 0.01377813, 
3591.64, 0.0474071, 3591.64, 0.04723302, 3591.64, 0.00422638, 3591.64, -0.00194704, 3591.64, -0.0004883, 3591.64, 0.01312109, 
3591.84, 0.04790401, 3591.84, 0.04738089, 3591.84, 0.00415342, 3591.84, -0.0021594, 3591.84, 0.00015037, 3591.84, 0.01340737, 
3592.04, 0.04751633, 3592.04, 0.04727282, 3592.04, 0.00399083, 3592.04, -0.00224717, 3592.04, -0.00006577, 3592.04, 0.01289589, 
3592.24, 0.04814801, 3592.24, 0.04715804, 3592.24, 0.00403857, 3592.24, -0.00204531, 3592.24, 0.00046363, 3592.24, 0.01269594, 
3592.44, 0.04930477, 3592.44, 0.04744597, 3592.44, 0.00389741, 3592.44, -0.00159657, 3592.44, 0.00028585, 3592.44, 0.01313362, 
3592.64, 0.04999773, 3592.64, 0.04689315, 3592.64, 0.00396246, 3592.64, -0.00108872, 3592.64, -0.00030509, 3592.64, 0.01300697, 
3592.84, 0.05023989, 3592.84, 0.04633926, 3592.84, 0.00367052, 3592.84, -0.00120648, 3592.84, -0.00111908, 3592.84, 0.01324566, 
3593.04, 0.0499464, 3593.04, 0.04545057, 3593.04, 0.00376377, 3593.04, -0.00062942, 3593.04, -0.00115013, 3593.04, 0.01371312, 
3593.24, 0.04987463, 3593.24, 0.0446522, 3593.24, 0.00383835, 3593.24, -0.00086583, 3593.24, -0.00165045, 3593.24, 0.01351538, 
3593.44, 0.04965303, 3593.44, 0.04344671, 3593.44, 0.00370403, 3593.44, -0.00112697, 3593.44, -0.0021492, 3593.44, 0.01359673, 
3593.64, 0.04962026, 3593.64, 0.04284256, 3593.64, 0.00376341, 3593.64, -0.00084939, 3593.64, -0.00299357, 3593.64, 0.01399164, 
3593.84, 0.04999265, 3593.84, 0.04304868, 3593.84, 0.00392184, 3593.84, -0.00005709, 3593.84, -0.00296612, 3593.84, 0.01448224, 
3594.04, 0.05032995, 3594.04, 0.04332904, 3594.04, 0.00466284, 3594.04, 0.00058561, 3594.04, -0.0025776, 3594.04, 0.0153355, 
3594.24, 0.0501274, 3594.24, 0.04335892, 3594.24, 0.00457634, 3594.24, 0.00073331, 3594.24, -0.0025534, 3594.24, 0.01488662, 
3594.44, 0.04997476, 3594.44, 0.0441966, 3594.44, 0.0047474, 3594.44, 0.00141517, 3594.44, -0.00247602, 3594.44, 0.01461998, 
3594.64, 0.04882966, 3594.64, 0.04423882, 3594.64, 0.00464595, 3594.64, 0.00131165, 3594.64, -0.00240764, 3594.64, 0.01392128, 
3594.84, 0.04859483, 3594.84, 0.04514219, 3594.84, 0.00505254, 3594.84, 0.00130762, 3594.84, -0.00262009, 3594.84, 0.0135858, 
3595.04, 0.04815566, 3595.04, 0.04592288, 3595.04, 0.00508229, 3595.04, 0.00111791, 3595.04, -0.00265093, 3595.04, 0.01324568, 
3595.24, 0.04838839, 3595.24, 0.04682016, 3595.24, 0.00557808, 3595.24, 0.00161194, 3595.24, -0.0023954, 3595.24, 0.01344139, 
3595.44, 0.04849589, 3595.44, 0.04699167, 3595.44, 0.00500356, 3595.44, 0.00134195, 3595.44, -0.00197122, 3595.44, 0.01345219, 
3595.64, 0.04887392, 3595.64, 0.04779253, 3595.64, 0.00527905, 3595.64, 0.00097849, 3595.64, -0.00152844, 3595.64, 0.01369502, 
3595.84, 0.04908311, 3595.84, 0.04820649, 3595.84, 0.00591552, 3595.84, 0.00105024, 3595.84, -0.00116843, 3595.84, 0.01336929, 
3596.04, 0.04904072, 3596.04, 0.04813806, 3596.04, 0.00559091, 3596.04, 0.00065115, 3596.04, -0.00167838, 3596.04, 0.01247803, 
3596.24, 0.04947126, 3596.24, 0.0486539, 3596.24, 0.00568005, 3596.24, 0.00076487, 3596.24, -0.00168084, 3596.24, 0.01265463, 
3596.44, 0.05058141, 3596.44, 0.04915452, 3596.44, 0.00561187, 3596.44, 0.00060143, 3596.44, -0.00151236, 3596.44, 0.01368761, 
3596.64, 0.05104486, 3596.64, 0.04902394, 3596.64, 0.0062403, 3596.64, 0.00068086, 3596.64, -0.00118619, 3596.64, 0.01361731, 
3596.84, 0.05159528, 3596.84, 0.04858063, 3596.84, 0.00624315, 3596.84, 0.00037435, 3596.84, -0.00045785, 3596.84, 0.0142176, 
3597.04, 0.05131391, 3597.04, 0.0472971, 3597.04, 0.00568833, 3597.04, -0.00007966, 3597.04, -0.00040513, 3597.04, 0.01376961, 
3597.24, 0.05212891, 3597.24, 0.04650258, 3597.24, 0.00559271, 3597.24, -0.00008493, 3597.24, -0.00054412, 3597.24, 0.01380081, 
3597.44, 0.05219995, 3597.44, 0.0453861, 3597.44, 0.00514143, 3597.44, -0.00034891, 3597.44, -0.00059758, 3597.44, 0.01442921, 
3597.64, 0.05180506, 3597.64, 0.04537623, 3597.64, 0.00511482, 3597.64, -0.00045194, 3597.64, -0.00082975, 3597.64, 0.01502668, 
3597.84, 0.05204434, 3597.84, 0.045709, 3597.84, 0.00540873, 3597.84, -0.00034795, 3597.84, 0.00025081, 3597.84, 0.01567789, 
3598.04, 0.05190501, 3598.04, 0.04534149, 3598.04, 0.00544951, 3598.04, -0.00076045, 3598.04, 0.00038765, 3598.04, 0.01639533, 
3598.24, 0.05097679, 3598.24, 0.04523925, 3598.24, 0.00484615, 3598.24, -0.00106269, 3598.24, -0.00016472, 3598.24, 0.01596127, 
3598.44, 0.05050259, 3598.44, 0.04576841, 3598.44, 0.00536011, 3598.44, -0.00077788, 3598.44, -0.00029834, 3598.44, 0.01609837, 
3598.64, 0.04950533, 3598.64, 0.04551437, 3598.64, 0.0049757, 3598.64, -0.00105661, 3598.64, -0.00088319, 3598.64, 0.01601282, 
3598.84, 0.04987838, 3598.84, 0.04629654, 3598.84, 0.00563502, 3598.84, -0.00070967, 3598.84, -0.00123198, 3598.84, 0.01575577, 
3599.04, 0.04930546, 3599.04, 0.04624442, 3599.04, 0.00475748, 3599.04, -0.00134391, 3599.04, -0.0017571, 3599.04, 0.01537723, 
3599.24, 0.04913487, 3599.24, 0.04595043, 3599.24, 0.00506707, 3599.24, -0.00111779, 3599.24, -0.00197326, 3599.24, 0.01584291, 
3599.44, 0.04934038, 3599.44, 0.04649447, 3599.44, 0.00516429, 3599.44, -0.00065528, 3599.44, -0.00213518, 3599.44, 0.01626093, 
3599.64, 0.04925568, 3599.64, 0.04690972, 3599.64, 0.00586208, 3599.64, 0.00034754, 3599.64, -0.00217367, 3599.64, 0.01642399, 
3599.84, 0.04900406, 3599.84, 0.04689583, 3599.84, 0.00588022, 3599.84, 0.00033896, 3599.84, -0.00267539, 3599.84, 0.01616768, 
3600.04, 0.04889112, 3600.04, 0.0467938, 3600.04, 0.00572652, 3600.04, -0.00030819, 3600.04, -0.00294734, 3600.04, 0.01540179, 
3600.24, 0.04960024, 3600.24, 0.04745269, 3600.24, 0.00616751, 3600.24, -0.00031591, 3600.24, -0.00266444, 3600.24, 0.01597453, 
3600.44, 0.05015858, 3600.44, 0.04692717, 3600.44, 0.0061159, 3600.44, -0.00045012, 3600.44, -0.00223762, 3600.44, 0.016162, 
3600.64, 0.05014399, 3600.64, 0.04693713, 3600.64, 0.00631483, 3600.64, -0.00052421, 3600.64, -0.00204192, 3600.64, 0.01616523, 
3600.84, 0.05049617, 3600.84, 0.04653729, 3600.84, 0.00511023, 3600.84, -0.00037153, 3600.84, -0.00132488, 3600.84, 0.01568, 
3601.04, 0.05014926, 3601.04, 0.04578117, 3601.04, 0.00450676, 3601.04, -0.0007232, 3601.04, -0.00160399, 3601.04, 0.01468345, 
3601.24, 0.05089812, 3601.24, 0.0462811, 3601.24, 0.00451645, 3601.24, -0.00052006, 3601.24, -0.00116269, 3601.24, 0.01516623, 
3601.44, 0.05081945, 3601.44, 0.04613451, 3601.44, 0.00309169, 3601.44, -0.00149551, 3601.44, -0.00130753, 3601.44, 0.01478359, 
3601.64, 0.05041669, 3601.64, 0.04668253, 3601.64, 0.00286727, 3601.64, -0.00214988, 3601.64, -0.00145478, 3601.64, 0.01445218, 
3601.84, 0.04983918, 3601.84, 0.04653974, 3601.84, 0.00210407, 3601.84, -0.00262912, 3601.84, -0.00119119, 3601.84, 0.01340059, 
3602.04, 0.04985068, 3602.04, 0.04695055, 3602.04, 0.00242193, 3602.04, -0.00266003, 3602.04, -0.00099237, 3602.04, 0.01351585, 
3602.24, 0.04904268, 3602.24, 0.04684671, 3602.24, 0.00160498, 3602.24, -0.00270693, 3602.24, -0.00136302, 3602.24, 0.01253659, 
3602.44, 0.04899428, 3602.44, 0.04627309, 3602.44, 0.0012261, 3602.44, -0.00330038, 3602.44, -0.00166121, 3602.44, 0.0124874, 
3602.64, 0.04863962, 3602.64, 0.04602431, 3602.64, 0.00110689, 3602.64, -0.00316217, 3602.64, -0.00192431, 3602.64, 0.01219987, 
3602.84, 0.04891398, 3602.84, 0.04615787, 3602.84, 0.00158392, 3602.84, -0.00294244, 3602.84, -0.00197984, 3602.84, 0.01200675, 
3603.04, 0.04883782, 3603.04, 0.04587419, 3603.04, 0.00139106, 3603.04, -0.00371145, 3603.04, -0.00236843, 3603.04, 0.01182248, 
3603.24, 0.04912466, 3603.24, 0.04563244, 3603.24, 0.00284034, 3603.24, -0.00356913, 3603.24, -0.00260598, 3603.24, 0.01224356, 
3603.44, 0.04896489, 3603.44, 0.04569752, 3603.44, 0.00311991, 3603.44, -0.00350627, 3603.44, -0.00300393, 3603.44, 0.01239883, 
3603.64, 0.04850531, 3603.64, 0.04481887, 3603.64, 0.00325328, 3603.64, -0.00334549, 3603.64, -0.00375044, 3603.64, 0.01227302, 
3603.84, 0.04837976, 3603.84, 0.04444785, 3603.84, 0.00393836, 3603.84, -0.00420595, 3603.84, -0.00453194, 3603.84, 0.01266397, 
3604.04, 0.04831357, 3604.04, 0.04374641, 3604.04, 0.00429705, 3604.04, -0.00432234, 3604.04, -0.00504311, 3604.04, 0.01259832, 
3604.24, 0.04911103, 3604.24, 0.0445046, 3604.24, 0.00538618, 3604.24, -0.00379427, 3604.24, -0.00445614, 3604.24, 0.01366309, 
3604.44, 0.04924854, 3604.44, 0.04414765, 3604.44, 0.00561044, 3604.44, -0.00301523, 3604.44, -0.0045954, 3604.44, 0.01345667, 
3604.64, 0.05005655, 3604.64, 0.04490149, 3604.64, 0.00598801, 3604.64, -0.00191265, 3604.64, -0.00414781, 3604.64, 0.01379032, 
3604.84, 0.05038018, 3604.84, 0.0447592, 3604.84, 0.00552126, 3604.84, -0.00141291, 3604.84, -0.00422285, 3604.84, 0.01299416, 
3605.04, 0.05000681, 3605.04, 0.04505452, 3605.04, 0.00632142, 3605.04, -0.00080617, 3605.04, -0.00412831, 3605.04, 0.01357042, 
3605.24, 0.0500331, 3605.24, 0.04517831, 3605.24, 0.00589828, 3605.24, -0.00065451, 3605.24, -0.00426731, 3605.24, 0.01409722, 
3605.44, 0.04967041, 3605.44, 0.04456484, 3605.44, 0.0051211, 3605.44, -0.00054885, 3605.44, -0.00466958, 3605.44, 0.01386052, 
3605.64, 0.04922757, 3605.64, 0.04457722, 3605.64, 0.00511125, 3605.64, -0.00030686, 3605.64, -0.00445785, 3605.64, 0.01402639, 
3605.84, 0.04883602, 3605.84, 0.0441723, 3605.84, 0.00467669, 3605.84, -0.00010584, 3605.84, -0.00486311, 3605.84, 0.0137684, 
3606.04, 0.04961813, 3606.04, 0.04468232, 3606.04, 0.00477956, 3606.04, 0.00004862, 3606.04, -0.00405244, 3606.04, 0.01447407, 
3606.24, 0.04906912, 3606.24, 0.04404084, 3606.24, 0.00384117, 3606.24, -0.00045229, 3606.24, -0.00403228, 3606.24, 0.01439746, 
3606.44, 0.04906456, 3606.44, 0.04390762, 3606.44, 0.0039031, 3606.44, -0.00117237, 3606.44, -0.00373112, 3606.44, 0.01502035, 
3606.64, 0.04910407, 3606.64, 0.04434397, 3606.64, 0.00430223, 3606.64, -0.00102132, 3606.64, -0.00322922, 3606.64, 0.01519366, 
3606.84, 0.04934113, 3606.84, 0.04444543, 3606.84, 0.00442758, 3606.84, -0.00146451, 3606.84, -0.00304855, 3606.84, 0.01560665, 
3607.04, 0.04975773, 3607.04, 0.04472776, 3607.04, 0.00473798, 3607.04, -0.00245636, 3607.04, -0.00282988, 3607.04, 0.01595713, 
3607.24, 0.05033488, 3607.24, 0.04484409, 3607.24, 0.00500549, 3607.24, -0.00265185, 3607.24, -0.00265001, 3607.24, 0.01659703, 
3607.44, 0.05011362, 3607.44, 0.04500474, 3607.44, 0.00449898, 3607.44, -0.00273417, 3607.44, -0.0024912, 3607.44, 0.01690671, 
3607.64, 0.05061257, 3607.64, 0.04511548, 3607.64, 0.00474527, 3607.64, -0.00254954, 3607.64, -0.00215945, 3607.64, 0.01747835, 
3607.84, 0.05116359, 3607.84, 0.04550824, 3607.84, 0.0052962, 3607.84, -0.00230399, 3607.84, -0.00173283, 3607.84, 0.01819751, 
3608.04, 0.0515634, 3608.04, 0.04619471, 3608.04, 0.00526761, 3608.04, -0.00195629, 3608.04, -0.0011549, 3608.04, 0.01791575, 
3608.24, 0.05222846, 3608.24, 0.04674527, 3608.24, 0.00565105, 3608.24, -0.00175184, 3608.24, -0.00038859, 3608.24, 0.01757292, 
3608.44, 0.05219126, 3608.44, 0.04619827, 3608.44, 0.00539318, 3608.44, -0.00174704, 3608.44, -0.00082208, 3608.44, 0.01655839, 
3608.64, 0.05244559, 3608.64, 0.04650987, 3608.64, 0.00545122, 3608.64, -0.00198074, 3608.64, -0.00074559, 3608.64, 0.01622516, 
3608.84, 0.05199951, 3608.84, 0.04639165, 3608.84, 0.00505091, 3608.84, -0.00230143, 3608.84, -0.00153842, 3608.84, 0.01577579, 
3609.04, 0.05220498, 3609.04, 0.04663611, 3609.04, 0.00569207, 3609.04, -0.0014495, 3609.04, -0.0016542, 3609.04, 0.01584591, 
3609.24, 0.05219671, 3609.24, 0.04645348, 3609.24, 0.00532818, 3609.24, -0.00182769, 3609.24, -0.00230953, 3609.24, 0.01588471, 
3609.44, 0.05263008, 3609.44, 0.04664423, 3609.44, 0.00553861, 3609.44, -0.00143238, 3609.44, -0.00259568, 3609.44, 0.01566104, 
3609.64, 0.05175983, 3609.64, 0.0462211, 3609.64, 0.00511113, 3609.64, -0.00193809, 3609.64, -0.00366728, 3609.64, 0.01498626, 
3609.84, 0.05162435, 3609.84, 0.04643478, 3609.84, 0.00487008, 3609.84, -0.00207416, 3609.84, -0.00443003, 3609.84, 0.01483963, 
3610.04, 0.05148454, 3610.04, 0.04643179, 3610.04, 0.00502954, 3610.04, -0.00194374, 3610.04, -0.00457842, 3610.04, 0.01511769, 
3610.24, 0.05026877, 3610.24, 0.04564529, 3610.24, 0.00468588, 3610.24, -0.002109, 3610.24, -0.00553874, 3610.24, 0.01415105, 
3610.44, 0.04975648, 3610.44, 0.04561819, 3610.44, 0.00488369, 3610.44, -0.001846, 3610.44, -0.00536221, 3610.44, 0.01500623, 
3610.64, 0.04929949, 3610.64, 0.04568127, 3610.64, 0.00478249, 3610.64, -0.00145906, 3610.64, -0.00538092, 3610.64, 0.01486298, 
3610.84, 0.04856962, 3610.84, 0.04573174, 3610.84, 0.00478684, 3610.84, -0.00146477, 3610.84, -0.00525358, 3610.84, 0.0149199, 
3611.04, 0.04823961, 3611.04, 0.0456878, 3611.04, 0.00462104, 3611.04, -0.00127443, 3611.04, -0.00460052, 3611.04, 0.01509265, 
3611.24, 0.04856458, 3611.24, 0.0457446, 3611.24, 0.00466115, 3611.24, -0.00028734, 3611.24, -0.00362756, 3611.24, 0.01567709, 
3611.44, 0.04789369, 3611.44, 0.0454838, 3611.44, 0.00470225, 3611.44, -0.00018447, 3611.44, -0.00318696, 3611.44, 0.01600306, 
3611.64, 0.04783282, 3611.64, 0.04529657, 3611.64, 0.00484876, 3611.64, 0.00004433, 3611.64, -0.0021718, 3611.64, 0.01618508, 
3611.84, 0.0476635, 3611.84, 0.04497574, 3611.84, 0.00451297, 3611.84, 0.00034097, 3611.84, -0.00155684, 3611.84, 0.01605946, 
3612.04, 0.04797725, 3612.04, 0.04453258, 3612.04, 0.00446362, 3612.04, -0.00010905, 3612.04, -0.00112896, 3612.04, 0.01505068, 
3612.24, 0.04807484, 3612.24, 0.04405385, 3612.24, 0.00441996, 3612.24, -0.00069729, 3612.24, -0.00090668, 3612.24, 0.01404075, 
3612.44, 0.04763517, 3612.44, 0.04401884, 3612.44, 0.00416737, 3612.44, -0.00116009, 3612.44, -0.00119554, 3612.44, 0.01334301, 
3612.64, 0.04807662, 3612.64, 0.04426694, 3612.64, 0.00422364, 3612.64, -0.00165596, 3612.64, -0.00078687, 3612.64, 0.01338713, 
3612.84, 0.04815825, 3612.84, 0.04462141, 3612.84, 0.00423357, 3612.84, -0.00146039, 3612.84, -0.00098682, 3612.84, 0.01338764, 
3613.04, 0.04814479, 3613.04, 0.04441953, 3613.04, 0.00435428, 3613.04, -0.00188205, 3613.04, -0.00102258, 3613.04, 0.01271718, 
