 Data Alignment: None,,,,,,,,,,,,,,,
 Data Alignment Step: 0,,,,,,,,,,,,,,,
C:\Users\Labuser\Desktop\Laras\20230125_AR2G_1OLD\Experiment_1, 230125_001.frd, 230125_002.frd, 230125_003.frd, 230125_004.frd, 230125_005.frd, 230125_006.frd, 230125_007.frd, 230125_008.frd, 230125_009.frd, 230125_010.frd, 230125_011.frd, 230125_012.frd, 230125_013.frd, 230125_014.frd, 
X Values, A1, B1, C1, D1, E1, F1, G1, A2, B2, C2, D2, E2, F2, G2, 
2516.64,-0.15367146,-0.00568974,-0.06397179,-0.11583321,-0.10949561,-0.08670989,-0.08805822,-0.18592405,-0.15168841,-0.20530324,-0.19963805,-0.20909184,-0.1969568,-0.17045599, 
2516.85,-0.15216763,-0.0070917,-0.0664568,-0.11830277,-0.11443755,-0.08538755,-0.0870284,-0.18468431,-0.15100767,-0.20739686,-0.19945908,-0.20659594,-0.19500495,-0.17286482, 
2517.05,-0.15756601,-0.00927355,-0.06308379,-0.11479638,-0.11066039,-0.0871876,-0.08799104,-0.18966237,-0.15252925,-0.20432536,-0.20098375,-0.20536506,-0.19803526,-0.17300865, 
2517.24,-0.15357223,-0.00914178,-0.0641885,-0.11654536,-0.11116396,-0.08907359,-0.08921856,-0.18443495,-0.15114577,-0.20582113,-0.19595227,-0.20552067,-0.19286437,-0.17073809, 
2517.44,-0.15558921,-0.01051799,-0.06403493,-0.11364898,-0.1110745,-0.08944824,-0.08679254,-0.18800381,-0.14976627,-0.20267487,-0.2031893,-0.20545949,-0.19459635,-0.16984481, 
2517.64,-0.15325916,-0.00791731,-0.06283254,-0.11201778,-0.11294128,-0.08791723,-0.08650571,-0.18478204,-0.14949286,-0.2099425,-0.19542271,-0.20404086,-0.19688794,-0.16945615, 
2517.84,-0.15272593,-0.01030021,-0.06286488,-0.1171394,-0.11249951,-0.09244195,-0.09012018,-0.1850972,-0.15077327,-0.20730992,-0.19724828,-0.20597884,-0.19268575,-0.16941027, 
2518.05,-0.15144798,-0.00829279,-0.06589329,-0.11914131,-0.11292635,-0.08873125,-0.08812165,-0.18251057,-0.15265599,-0.20643665,-0.20214142,-0.20844856,-0.19568373,-0.17104161, 
2518.26,-0.15259176,-0.00962705,-0.06024621,-0.11646315,-0.11239117,-0.08918448,-0.0850592,-0.18340136,-0.15131675,-0.20135072,-0.19814627,-0.2092361,-0.19273573,-0.16761512, 
2518.44,-0.15525916,-0.00809715,-0.05955767,-0.11628129,-0.11358201,-0.08635553,-0.08445084,-0.18687122,-0.14747372,-0.20833093,-0.20132026,-0.21072483,-0.19692755,-0.16821857, 
2518.64,-0.15402524,-0.00549081,-0.06637862,-0.11156144,-0.1143434,-0.09022043,-0.08700212,-0.1860045,-0.15193649,-0.20922789,-0.19646303,-0.21105796,-0.19291049,-0.16990066, 
2518.84,-0.15186769,-0.00462036,-0.06416418,-0.1112877,-0.11408789,-0.08988297,-0.08706383,-0.18865636,-0.15055354,-0.20421921,-0.19766447,-0.2047147,-0.19327855,-0.16983233, 
2519.03,-0.15209927,-0.00736786,-0.06463382,-0.11721219,-0.11062948,-0.09126326,-0.08839375,-0.18686458,-0.15133883,-0.20612703,-0.19777757,-0.20519903,-0.19506502,-0.17323641, 
2519.25,-0.15317874,-0.00620845,-0.06566788,-0.11042552,-0.11511678,-0.08596173,-0.08567146,-0.18554403,-0.15275039,-0.20749538,-0.19951606,-0.2061902,-0.19217686,-0.17190056, 
2519.44,-0.15196516,-0.0043356,-0.06501851,-0.1148312,-0.11582045,-0.08925737,-0.08243817,-0.18991251,-0.14918919,-0.20523685,-0.20201533,-0.20770824,-0.19530965,-0.168723, 
2519.62,-0.15404294,-0.00698024,-0.0651404,-0.11434692,-0.11155979,-0.08765945,-0.08273664,-0.18511023,-0.15198785,-0.20853803,-0.20092802,-0.20796534,-0.18949181,-0.17027497, 
2519.84,-0.15297219,-0.00974926,-0.06377463,-0.11643131,-0.11442017,-0.08807862,-0.08557307,-0.18698327,-0.14891529,-0.20671591,-0.20020601,-0.20327339,-0.19357777,-0.17176718, 
2520.04,-0.15347849,-0.00705923,-0.06332305,-0.11320569,-0.11497353,-0.08803055,-0.08737861,-0.18458216,-0.15264861,-0.20479755,-0.20203318,-0.2074168,-0.19422524,-0.17167181, 
2520.23,-0.15469962,-0.00754339,-0.06157809,-0.11310606,-0.11499687,-0.08957573,-0.08461714,-0.18880163,-0.15121631,-0.2056877,-0.20050643,-0.20604059,-0.19486789,-0.16803698, 
2520.43,-0.15524566,-0.00846009,-0.06517777,-0.11581527,-0.11246571,-0.08682588,-0.08706707,-0.18845309,-0.15181458,-0.20643924,-0.19848637,-0.20789656,-0.19213741,-0.1737245, 
2520.64,-0.15527743,-0.00824777,-0.06322345,-0.114425,-0.11472455,-0.0889729,-0.08746538,-0.18546648,-0.14647827,-0.20773463,-0.20080425,-0.20760471,-0.19491847,-0.17350122, 
2520.82,-0.15315382,-0.00686847,-0.06012323,-0.11783691,-0.11355353,-0.09197176,-0.08658253,-0.18792021,-0.14965814,-0.20689653,-0.19757572,-0.20669205,-0.19725184,-0.16781528, 
2521.04,-0.15379122,-0.00814946,-0.0634601,-0.11605606,-0.11420676,-0.08793113,-0.08859736,-0.18789767,-0.15132895,-0.20384184,-0.20166908,-0.20938724,-0.19439985,-0.16950989, 
2521.25,-0.15201895,-0.00652809,-0.06223308,-0.10928584,-0.11590898,-0.08901037,-0.08747574,-0.19084358,-0.15194897,-0.21024466,-0.20123187,-0.21048746,-0.1902684,-0.16836666, 
2521.45,-0.153778,-0.00977119,-0.06291421,-0.11587681,-0.11511046,-0.08995307,-0.08982761,-0.18703629,-0.14841813,-0.20609429,-0.19833317,-0.20570135,-0.19285807,-0.17378244, 
2521.64,-0.15345831,-0.00652004,-0.06283315,-0.11768082,-0.11340845,-0.09058771,-0.08947191,-0.18675889,-0.14902924,-0.20239422,-0.20143777,-0.20955655,-0.19543605,-0.16957486, 
2521.84,-0.15355317,-0.00952497,-0.06577035,-0.11190563,-0.11634887,-0.08914485,-0.09107684,-0.18871224,-0.14981315,-0.20628978,-0.19942079,-0.20699809,-0.19534805,-0.17173405, 
2522.04,-0.1520005,-0.00816572,-0.06648525,-0.11578432,-0.11531121,-0.08855242,-0.0880519,-0.18714683,-0.15078866,-0.2075924,-0.19737291,-0.2042167,-0.19321848,-0.17280886, 
2522.24,-0.15710352,-0.00935295,-0.06679038,-0.11237577,-0.11301,-0.08868229,-0.0863307,-0.18583271,-0.15206705,-0.20762904,-0.20083009,-0.20878644,-0.19074427,-0.1720777, 
2522.45,-0.15124995,-0.00679831,-0.06135627,-0.11582208,-0.11284737,-0.09060103,-0.08760503,-0.19026381,-0.15294428,-0.21107064,-0.19793554,-0.20528245,-0.19435397,-0.17167507, 
2522.65,-0.15124032,-0.01022955,-0.06506981,-0.11261103,-0.1141227,-0.09371112,-0.08673563,-0.18686582,-0.15096506,-0.20603025,-0.19786923,-0.20663105,-0.19313873,-0.1737155, 
2522.84,-0.155075,-0.00898552,-0.06699831,-0.11419307,-0.11172605,-0.09052359,-0.09041075,-0.18505858,-0.15386894,-0.20666747,-0.20000759,-0.20767754,-0.19556901,-0.17051731, 
2523.04,-0.15662304,-0.01017068,-0.05975676,-0.11588937,-0.11289953,-0.089527,-0.08490556,-0.18548769,-0.14976351,-0.2032382,-0.20122777,-0.2083199,-0.19591726,-0.17276423, 
2523.24,-0.15653525,-0.00680427,-0.06604558,-0.11429815,-0.11268003,-0.09312653,-0.0835496,-0.18922172,-0.15149345,-0.20874023,-0.19864315,-0.20298854,-0.19100524,-0.16720331, 
2523.45,-0.15231073,-0.00927199,-0.06346158,-0.11227486,-0.11250148,-0.08787255,-0.08573095,-0.18640691,-0.15164421,-0.20923103,-0.19862266,-0.20403612,-0.19561839,-0.17131281, 
2523.65,-0.15131399,-0.00773191,-0.06346553,-0.11416406,-0.11439224,-0.08948094,-0.09095664,-0.18722861,-0.1473614,-0.20171015,-0.19893557,-0.20818248,-0.19505294,-0.1727604, 
2523.84,-0.15365896,-0.00571957,-0.06510026,-0.11608212,-0.111904,-0.09033671,-0.08506306,-0.18430725,-0.15129639,-0.20671645,-0.19729187,-0.20584197,-0.19221485,-0.16722552, 
2524.04,-0.15128796,-0.00596643,-0.06417017,-0.11642677,-0.11293274,-0.09020565,-0.08786379,-0.18863916,-0.15166786,-0.20767872,-0.19901156,-0.21134831,-0.1955874,-0.17002919, 
2524.24,-0.14977978,-0.00683582,-0.06377053,-0.11909347,-0.11579256,-0.08893014,-0.08886241,-0.18680596,-0.15441209,-0.20552093,-0.19542423,-0.21063675,-0.19268835,-0.16928628, 
2524.44,-0.15199679,-0.00482066,-0.06250912,-0.11169577,-0.11082466,-0.08951726,-0.08376554,-0.18875283,-0.15099898,-0.20291547,-0.19992045,-0.20553668,-0.1973296,-0.17247191, 
2524.65,-0.15302335,-0.00583449,-0.06569739,-0.11742571,-0.1129196,-0.08591533,-0.08236039,-0.18921536,-0.15705238,-0.20701265,-0.19543611,-0.20227715,-0.19319797,-0.16978602, 
2524.85,-0.1517096,-0.00607167,-0.06299109,-0.11401524,-0.11247233,-0.08498197,-0.09065376,-0.1845752,-0.14914359,-0.20662279,-0.19961837,-0.20586005,-0.19483505,-0.17391375, 
2525.04,-0.15170856,-0.0042657,-0.06549767,-0.11420514,-0.11345927,-0.08920318,-0.08543871,-0.18900874,-0.14582957,-0.20594126,-0.19941503,-0.20848624,-0.1950004,-0.16741265, 
2525.24,-0.15512633,-0.00599166,-0.06093577,-0.11927473,-0.11378866,-0.0871169,-0.0889608,-0.18948391,-0.15365139,-0.20478697,-0.19895397,-0.20745999,-0.19453365,-0.16927475, 
2525.44,-0.15583652,-0.00813444,-0.06480502,-0.10961358,-0.11499,-0.08813147,-0.0882517,-0.18573909,-0.14983958,-0.20650753,-0.19464415,-0.20437324,-0.19669358,-0.17164753, 
2525.65,-0.15085517,-0.00772858,-0.06444541,-0.11442751,-0.10992922,-0.08576289,-0.08434393,-0.18485701,-0.15024008,-0.20463161,-0.19792752,-0.20767669,-0.19319782,-0.17174469, 
2525.83,-0.15120247,-0.00941431,-0.05982954,-0.11670037,-0.11163138,-0.09353849,-0.08214824,-0.1887062,-0.15159966,-0.20717274,-0.199268,-0.20529076,-0.19183312,-0.1725532, 
2526.03,-0.15453905,-0.0060439,-0.06165363,-0.11540955,-0.11519329,-0.09165999,-0.08596866,-0.18821263,-0.14768822,-0.20638211,-0.20177057,-0.20789187,-0.19514842,-0.17286716, 
2526.24,-0.15097558,-0.00691196,-0.06215594,-0.11071277,-0.11110594,-0.09281167,-0.08898086,-0.18552954,-0.15227999,-0.20712732,-0.19858785,-0.20400573,-0.19734406,-0.17242365, 
2526.42,-0.1557664,-0.00579536,-0.06306779,-0.11149828,-0.1134835,-0.09308795,-0.08708379,-0.18639866,-0.14913851,-0.20873898,-0.19950099,-0.20887725,-0.19583602,-0.16987619, 
2526.64,-0.1551818,-0.01087448,-0.05921198,-0.11732261,-0.11395978,-0.08992725,-0.0884238,-0.18707018,-0.15289716,-0.20754807,-0.1981907,-0.20655344,-0.19748993,-0.16942798, 
2526.85,-0.1530617,-0.00973312,-0.06379071,-0.1139764,-0.11662447,-0.0922779,-0.08762771,-0.18714993,-0.15006177,-0.20638813,-0.19842841,-0.20730847,-0.19469611,-0.17112435, 
2527.03,-0.15380083,-0.01040199,-0.05905844,-0.1153409,-0.11141724,-0.0900922,-0.08611884,-0.18433544,-0.14961888,-0.20437856,-0.19906694,-0.20635231,-0.19134505,-0.16836149, 
2527.24,-0.14943846,-0.00710219,-0.0629732,-0.11164105,-0.11383652,-0.09040661,-0.08888403,-0.18818697,-0.14956585,-0.20691751,-0.19789998,-0.20859432,-0.19536769,-0.17299391, 
2527.44,-0.15257591,-0.00965634,-0.06623647,-0.11671598,-0.11585717,-0.09100557,-0.08809104,-0.18570347,-0.15369736,-0.20713878,-0.19795606,-0.20443729,-0.19843213,-0.17118895, 
2527.63,-0.15364744,-0.00563676,-0.06042967,-0.11411057,-0.1112162,-0.08925929,-0.08908983,-0.18859851,-0.1516581,-0.20733501,-0.19749697,-0.20875801,-0.19305566,-0.17397872, 
2527.84,-0.15358418,-0.01173739,-0.06777512,-0.11514005,-0.11252756,-0.08900571,-0.09016183,-0.18685135,-0.15094979,-0.20334454,-0.19834082,-0.20283094,-0.19439058,-0.17154031, 
2528.05,-0.15196896,-0.00674406,-0.0599829,-0.11523875,-0.11467092,-0.09079752,-0.08795131,-0.18767032,-0.1520783,-0.20639433,-0.19770664,-0.20920773,-0.19655278,-0.17284845, 
2528.23,-0.15412845,-0.00919332,-0.06444405,-0.11400656,-0.11739296,-0.08757475,-0.08479675,-0.18852212,-0.14700563,-0.204824,-0.19953822,-0.20643218,-0.19509417,-0.16754113, 
2528.44,-0.15241949,-0.01010852,-0.0651325,-0.11353496,-0.1159931,-0.09190273,-0.08283129,-0.18724586,-0.15190934,-0.20712985,-0.19673079,-0.2080242,-0.19478239,-0.16835105, 
2528.64,-0.15593834,-0.00575035,-0.06062505,-0.11360289,-0.11159939,-0.08698199,-0.09070735,-0.18637866,-0.15020691,-0.20530336,-0.19974642,-0.20564103,-0.19528851,-0.1708401, 
2528.84,-0.1526749,-0.00657958,-0.06436687,-0.11387952,-0.11196617,-0.09009989,-0.09051804,-0.18805788,-0.14969182,-0.20682931,-0.2011589,-0.20875846,-0.19446287,-0.17265178, 
2529.05,-0.15427463,-0.00896445,-0.06776512,-0.12052897,-0.11594431,-0.09078704,-0.08239353,-0.18925823,-0.1492604,-0.20481226,-0.19756271,-0.20495057,-0.19698828,-0.16966359, 
2529.23,-0.15473746,-0.00808278,-0.06386792,-0.11473162,-0.11527865,-0.09422267,-0.0868682,-0.18654978,-0.15191248,-0.2050862,-0.19816859,-0.20562993,-0.19585228,-0.17493644, 
2529.44,-0.15596561,-0.00747285,-0.06348222,-0.11712525,-0.11413448,-0.09031798,-0.08633792,-0.18663198,-0.15165006,-0.20168574,-0.2006007,-0.20363554,-0.19411515,-0.17201427, 
2529.64,-0.15445772,-0.00807298,-0.06310098,-0.11388946,-0.11675376,-0.08676619,-0.0899893,-0.18511415,-0.15307966,-0.20299318,-0.20093958,-0.2043646,-0.19449115,-0.17264476, 
2529.84,-0.15193751,-0.00721175,-0.06102799,-0.11372312,-0.11504465,-0.08930717,-0.08632105,-0.18915756,-0.14958429,-0.20406272,-0.19835863,-0.20594993,-0.19416487,-0.17384416, 
2530.04,-0.15431733,-0.00917275,-0.06059458,-0.11220761,-0.1134726,-0.0868374,-0.08636559,-0.18800916,-0.15365383,-0.20542209,-0.19907171,-0.20321,-0.19637409,-0.1747732, 
2530.25,-0.15676223,-0.00525968,-0.0614173,-0.11421521,-0.11533997,-0.09221268,-0.08469399,-0.18934213,-0.14886987,-0.2088338,-0.19758652,-0.20970625,-0.19691969,-0.17185995, 
2530.45,-0.15541871,-0.00653399,-0.06156581,-0.11425222,-0.11491786,-0.08928096,-0.08735619,-0.18987617,-0.15028138,-0.2086754,-0.19453587,-0.20392986,-0.19400951,-0.17150439, 
2530.64,-0.15679599,-0.00740649,-0.05964695,-0.11237027,-0.11493729,-0.08865718,-0.08844366,-0.18461284,-0.15034617,-0.20974782,-0.20127806,-0.20874195,-0.19850621,-0.17059425, 
2530.84,-0.15069459,-0.01095331,-0.06375892,-0.11475115,-0.11062869,-0.08794887,-0.08588963,-0.1837171,-0.14844689,-0.20296413,-0.1982553,-0.20717031,-0.19021742,-0.16724096, 
2531.04,-0.15514067,-0.01293756,-0.06245664,-0.11678612,-0.11368576,-0.09136253,-0.08533484,-0.1861172,-0.15003087,-0.20610447,-0.19930069,-0.20645423,-0.19258089,-0.17162947, 
2531.25,-0.15194596,-0.00752007,-0.06136353,-0.11575843,-0.1126008,-0.08951717,-0.08731714,-0.18696345,-0.14768231,-0.20744585,-0.19916746,-0.21050221,-0.19395514,-0.17495984, 
2531.45,-0.15359072,-0.00843951,-0.064387,-0.11152729,-0.11358068,-0.08798011,-0.08611736,-0.18477899,-0.15286568,-0.21101952,-0.19943678,-0.20708285,-0.19484118,-0.1662534, 
2531.64,-0.15358211,-0.0092763,-0.06603174,-0.11527069,-0.11403093,-0.09084629,-0.08721189,-0.18820855,-0.15072785,-0.20844124,-0.20140833,-0.20364605,-0.19452374,-0.16869478, 
2531.84,-0.15231766,-0.0080568,-0.06357712,-0.11517711,-0.11629633,-0.09437748,-0.08256164,-0.18665035,-0.15164571,-0.20669885,-0.19666505,-0.20771483,-0.19436465,-0.16968161, 
2532.04,-0.15312617,-0.00626377,-0.06315077,-0.11217821,-0.1144071,-0.09332077,-0.08324833,-0.18864089,-0.15262178,-0.20795216,-0.19768454,-0.2075206,-0.19723211,-0.1663859, 
2532.24,-0.15529533,-0.01168638,-0.06396706,-0.11943071,-0.11634398,-0.09154541,-0.08538134,-0.18920051,-0.15327843,-0.20903133,-0.19891137,-0.21092214,-0.19238301,-0.1670697, 
2532.45,-0.15517302,-0.01116622,-0.06463902,-0.11303319,-0.11088142,-0.08991557,-0.08636728,-0.18634917,-0.15112673,-0.20747092,-0.19941862,-0.2078703,-0.1922044,-0.17145175, 
2532.63,-0.15150596,-0.00771267,-0.0622894,-0.11156754,-0.10996313,-0.08723766,-0.08603566,-0.18695448,-0.15199302,-0.2059425,-0.19681494,-0.20589934,-0.19256802,-0.16925503, 
2532.84,-0.15174419,-0.00693497,-0.06799015,-0.1148026,-0.11282942,-0.08765641,-0.08441374,-0.18831201,-0.15222201,-0.20561182,-0.200361,-0.20584226,-0.19649079,-0.17316698, 
2533.04,-0.15763021,-0.00580694,-0.06423916,-0.11554629,-0.11706969,-0.08645595,-0.08740231,-0.18690649,-0.14787185,-0.20935963,-0.20223792,-0.20367275,-0.19433539,-0.16841184, 
2533.23,-0.15420745,-0.00699984,-0.0655435,-0.1149299,-0.11367468,-0.08921402,-0.08740077,-0.18508889,-0.14819106,-0.20595543,-0.1948747,-0.20475602,-0.19388796,-0.17466559, 
2533.44,-0.15177236,-0.00900851,-0.0649443,-0.11166915,-0.11516868,-0.08931702,-0.08375394,-0.18713532,-0.14727204,-0.20761129,-0.19817252,-0.2008587,-0.19594494,-0.17206925, 
2533.65,-0.15669735,-0.00353452,-0.06285989,-0.11353943,-0.1133185,-0.08869477,-0.08818708,-0.18566164,-0.14764833,-0.21006848,-0.19837166,-0.20548983,-0.1937937,-0.16806997, 
2533.84,-0.14910598,-0.00908088,-0.06246746,-0.11656678,-0.11142629,-0.08778462,-0.08375484,-0.18751344,-0.14705487,-0.2085835,-0.20228972,-0.20439307,-0.19211642,-0.17104019, 
2534.04,-0.15258984,-0.00700192,-0.06207959,-0.11418681,-0.11203574,-0.09219273,-0.08611981,-0.18491662,-0.15283854,-0.20870082,-0.19817345,-0.20665836,-0.19319305,-0.1711196, 
2534.24,-0.15377948,-0.0074109,-0.06400483,-0.11369389,-0.11667747,-0.09006485,-0.08640286,-0.18337771,-0.15289551,-0.20722745,-0.19570842,-0.20347431,-0.19427408,-0.17317533, 
2534.43,-0.15182239,-0.00782842,-0.06046967,-0.11849064,-0.11481784,-0.09278435,-0.08575189,-0.18505844,-0.15137364,-0.2061951,-0.2012396,-0.20735161,-0.19462869,-0.17189904, 
2534.65,-0.15535437,-0.010792,-0.06344933,-0.11609517,-0.11580689,-0.08764389,-0.08602405,-0.18640608,-0.14601921,-0.20618875,-0.19828658,-0.20433256,-0.19354154,-0.17172852, 
2534.85,-0.1590825,-0.00950895,-0.06256942,-0.12031695,-0.110911,-0.08937439,-0.08929005,-0.18492146,-0.15251037,-0.20785838,-0.20374478,-0.20617071,-0.19208677,-0.17261651, 
2535.04,-0.15452421,-0.00754595,-0.06364347,-0.11111997,-0.11228481,-0.08575781,-0.08691617,-0.18385772,-0.15042289,-0.20513929,-0.1990284,-0.20796232,-0.19332838,-0.17034911, 
2535.24,-0.15368076,-0.00757049,-0.06818994,-0.11564492,-0.11155782,-0.08994727,-0.08584944,-0.18572953,-0.15267231,-0.20608161,-0.19989933,-0.20733321,-0.19179434,-0.1703672, 
2535.44,-0.15446919,-0.00876174,-0.06106812,-0.11294377,-0.11435541,-0.0870775,-0.08475033,-0.184784,-0.14845715,-0.20870663,-0.19813083,-0.20475616,-0.20109504,-0.17238091, 
2535.64,-0.15576403,-0.00677044,-0.0640498,-0.11573406,-0.11308346,-0.09126873,-0.09069918,-0.18716446,-0.14943688,-0.20854639,-0.2015224,-0.20628129,-0.19629385,-0.17094174, 
2535.85,-0.15268989,-0.00723138,-0.06494737,-0.11571416,-0.11364254,-0.08661637,-0.08439557,-0.1848079,-0.15171421,-0.20767945,-0.19695166,-0.20511663,-0.1949842,-0.17087118, 
2536.05,-0.15434723,-0.00590469,-0.06342059,-0.11619736,-0.11442681,-0.09165198,-0.08843771,-0.18603444,-0.15044063,-0.20668875,-0.19832797,-0.20725971,-0.19005898,-0.1691255, 
2536.24,-0.15477894,-0.00723183,-0.06473181,-0.11671671,-0.11004217,-0.09108819,-0.08487216,-0.18505315,-0.14679687,-0.20610394,-0.19895099,-0.20697609,-0.19633406,-0.17300633, 
2536.44,-0.15234967,-0.00928247,-0.06574433,-0.11659962,-0.11330429,-0.09146207,-0.08773444,-0.18499076,-0.1506255,-0.21236587,-0.20150758,-0.20883988,-0.19437541,-0.17192505, 
2536.64,-0.15161936,-0.00774655,-0.06049422,-0.11647153,-0.11355803,-0.08417599,-0.08513699,-0.1829904,-0.14839154,-0.20968409,-0.20230578,-0.20677359,-0.19347939,-0.17119101, 
2536.85,-0.15466902,-0.01040506,-0.06460813,-0.11618529,-0.11709026,-0.08561008,-0.08632955,-0.18500817,-0.1465006,-0.20481259,-0.20259668,-0.20497561,-0.19177829,-0.16852443, 
2537.05,-0.149607,-0.00747412,-0.06421322,-0.11653984,-0.11555129,-0.08778384,-0.08715812,-0.18723632,-0.1496048,-0.20847324,-0.19873986,-0.206907,-0.19816974,-0.17242745, 
2537.22,-0.15304093,-0.0031372,-0.06390277,-0.1126845,-0.11666985,-0.08874797,-0.08704515,-0.18648906,-0.15003806,-0.20772657,-0.19563006,-0.20360246,-0.19061916,-0.16939616, 
2537.44,-0.15735799,-0.00877399,-0.06281366,-0.11787825,-0.11042321,-0.09243269,-0.08521453,-0.18861862,-0.14901906,-0.2067952,-0.20114523,-0.20832327,-0.19707714,-0.17292571, 
2537.64,-0.1554774,-0.01099061,-0.06261178,-0.11472173,-0.11336619,-0.0879095,-0.08513255,-0.19031261,-0.14958814,-0.20835893,-0.1953738,-0.20728448,-0.19544606,-0.17027174, 
2537.84,-0.15821151,-0.00807011,-0.06385812,-0.11716541,-0.11797042,-0.08849267,-0.08230975,-0.18748122,-0.15090275,-0.20855235,-0.19820155,-0.20596762,-0.19363157,-0.16694507, 
2538.05,-0.15086967,-0.00924587,-0.06364672,-0.11564428,-0.11785439,-0.08583484,-0.08580476,-0.1867004,-0.15388829,-0.2036612,-0.19912674,-0.20690705,-0.19105121,-0.17396647, 
2538.24,-0.15526828,-0.01143762,-0.06513169,-0.11463614,-0.11288789,-0.09056632,-0.08493912,-0.18661761,-0.14953604,-0.20757629,-0.19872324,-0.20594078,-0.19593213,-0.17531218, 
2538.44,-0.15585035,-0.00989868,-0.06405582,-0.11376633,-0.11572652,-0.08674685,-0.08487818,-0.18690906,-0.15094735,-0.20672314,-0.19803241,-0.20855804,-0.1917704,-0.16958271, 
2538.64,-0.15294434,-0.00786223,-0.06198758,-0.11558641,-0.11115423,-0.08630694,-0.08472463,-0.18653196,-0.14804029,-0.20670369,-0.19709045,-0.20584346,-0.19545673,-0.16785602, 
2538.84,-0.15770268,-0.00763159,-0.06725397,-0.11896537,-0.11378065,-0.09047557,-0.08720039,-0.1829789,-0.15221353,-0.20915304,-0.19974804,-0.20817877,-0.19304433,-0.17071983, 
2539.05,-0.15373823,-0.00978963,-0.06171227,-0.11468276,-0.11604733,-0.08889398,-0.085958,-0.1885076,-0.15076879,-0.20344271,-0.20152457,-0.20982346,-0.19379339,-0.17275663, 
2539.25,-0.15375111,-0.00948785,-0.06272176,-0.11471235,-0.10924909,-0.09308121,-0.08802992,-0.18909745,-0.14987053,-0.20756008,-0.2001497,-0.20925561,-0.20123565,-0.17336741, 
2539.44,-0.15284868,-0.00812675,-0.06484813,-0.11644002,-0.1121747,-0.09167434,-0.0858584,-0.18870041,-0.14904143,-0.21202357,-0.19716978,-0.20407562,-0.19285968,-0.17075072, 
2539.64,-0.15079272,-0.0067193,-0.06467936,-0.11322488,-0.11387969,-0.08816172,-0.08531034,-0.18717919,-0.14487511,-0.20668924,-0.19831048,-0.20654707,-0.19628614,-0.1755576, 
2539.84,-0.15526265,-0.00548891,-0.06403578,-0.11251286,-0.11343745,-0.09208563,-0.08639519,-0.18894625,-0.14792003,-0.20764901,-0.20125076,-0.20810241,-0.1927913,-0.17479375, 
2540.03,-0.15424229,-0.00442139,-0.0619069,-0.11333504,-0.1147728,-0.09195069,-0.08944491,-0.18302397,-0.15116185,-0.20738851,-0.1961792,-0.20697686,-0.1981589,-0.17854397, 
2540.25,-0.15434238,-0.00754102,-0.06464037,-0.11668364,-0.11375783,-0.08923971,-0.08987943,-0.18901405,-0.1494415,-0.21089587,-0.20103206,-0.20824434,-0.19163024,-0.17135611, 
2540.45,-0.15545687,-0.00916247,-0.06362563,-0.11538267,-0.11045334,-0.08939865,-0.08648463,-0.18663041,-0.15427694,-0.20469359,-0.19853085,-0.20921516,-0.19384027,-0.16948481, 
2540.62,-0.15218958,-0.00720421,-0.06460419,-0.11582711,-0.11400344,-0.09153705,-0.09173953,-0.18476941,-0.15240288,-0.20556003,-0.1984268,-0.20509908,-0.19623171,-0.17122199, 
2540.84,-0.1549478,-0.00781006,-0.06498256,-0.11337309,-0.11401549,-0.08638211,-0.08559655,-0.18577033,-0.15281244,-0.20604447,-0.20210943,-0.20709652,-0.19311112,-0.17498255, 
2541.04,-0.15518172,-0.01073426,-0.06581296,-0.11357727,-0.11380726,-0.08717837,-0.08687598,-0.18895802,-0.15204923,-0.20635405,-0.20246597,-0.20880471,-0.19318655,-0.16720633, 
2541.23,-0.15054405,-0.00740528,-0.06393682,-0.11300774,-0.11351539,-0.08914194,-0.08794475,-0.18538903,-0.15129,-0.20690376,-0.20017233,-0.20657758,-0.19356605,-0.17492713, 
