 Data Alignment: None,,,,,,,,,,,,,,,,,
 Data Alignment Step: 0,,,,,,,,,,,,,,,,,
C:\Users\Labuser\Desktop\Laras\20230125_AR2G_1OLD_INVERSE\Experiment_1, 230125_001.frd, 230125_002.frd, 230125_003.frd, 230125_004.frd, 230125_005.frd, 230125_006.frd, 230125_007.frd, 230125_008.frd, 230125_009.frd, 230125_010.frd, 230125_011.frd, 230125_012.frd, 230125_013.frd, 230125_014.frd, 230125_015.frd, 230125_016.frd, 
X Values, A3, B3, C3, D3, E3, F3, G3, H3, A4, B4, C4, D4, E4, F4, G4, H4, 
3863.22,0.25500739,0.56135243,0.34293643,0.3060998,0.23314092,0.33098686,0.25008732,-0.18417683,-0.12040908,0.01827488,-0.10967556,-0.15710597,-0.16939083,-0.18150055,-0.12927133,-0.26734304, 
3863.43,0.25435856,0.56491345,0.34095165,0.30868748,0.22978868,0.33262172,0.25273219,-0.18471253,-0.12384681,0.01675251,-0.10486581,-0.15745853,-0.16897342,-0.18417113,-0.13166566,-0.26968306, 
3863.63,0.25258017,0.5652166,0.34137663,0.30676135,0.23177662,0.33431461,0.25064015,-0.18403855,-0.12705974,0.01304214,-0.10838566,-0.15592626,-0.1693961,-0.18327433,-0.13174422,-0.26846457, 
3863.83,0.25601214,0.56114298,0.33732754,0.30613989,0.23161995,0.33355471,0.25131866,-0.18067019,-0.12444098,0.01524341,-0.11336173,-0.15846153,-0.16687214,-0.17840254,-0.13247283,-0.26886964, 
3864.04,0.255449,0.56549519,0.34465244,0.30883336,0.2324169,0.33529437,0.24985126,-0.18227498,-0.12495776,0.02029993,-0.10592725,-0.15575103,-0.16686051,-0.17998785,-0.13428564,-0.26980391, 
3864.22,0.25457433,0.5655098,0.34230846,0.30938998,0.23609625,0.33571741,0.25222269,-0.17849685,-0.12342382,0.01839072,-0.10633353,-0.15648876,-0.16605432,-0.18436998,-0.13497522,-0.26849058, 
3864.43,0.24908848,0.56425536,0.33934179,0.30788818,0.23247546,0.33484423,0.25177434,-0.18401033,-0.12285844,0.02140189,-0.11000898,-0.15583326,-0.1658444,-0.18381967,-0.13590305,-0.27108666, 
3864.63,0.25279325,0.56504387,0.34336716,0.30600879,0.23198442,0.33431515,0.25054941,-0.18306291,-0.12439154,0.01906959,-0.10224923,-0.15835504,-0.16452479,-0.18271343,-0.1297327,-0.26776275, 
3864.83,0.25205421,0.56683403,0.34384233,0.30620912,0.23307052,0.33650196,0.24949555,-0.18300921,-0.12147705,0.01842566,-0.10651077,-0.15962082,-0.16536412,-0.18338087,-0.13105647,-0.26802728, 
3865.03,0.25376439,0.56540346,0.34456074,0.30412513,0.23201206,0.33509672,0.25022328,-0.18058434,-0.12122893,0.01855028,-0.10901724,-0.15858735,-0.16672494,-0.18098569,-0.13148761,-0.27012667, 
3865.24,0.25204462,0.56571209,0.34486538,0.30686802,0.23393933,0.33446589,0.25069344,-0.18091476,-0.12527409,0.0188041,-0.10767293,-0.15797654,-0.16876808,-0.18442996,-0.13007915,-0.2686381, 
3865.43,0.25358006,0.56474668,0.3424727,0.30457225,0.23526767,0.33336592,0.24894518,-0.18177488,-0.1235256,0.01710008,-0.10388223,-0.16118233,-0.16956057,-0.18444192,-0.12934746,-0.26837692, 
3865.63,0.25293395,0.5653953,0.34703785,0.30547678,0.23339717,0.3323949,0.25352389,-0.18889923,-0.12158021,0.018607,-0.10684229,-0.15367886,-0.16839038,-0.18273133,-0.13279027,-0.2685793, 
3865.83,0.253564,0.56122375,0.34429613,0.30645886,0.23463717,0.33207792,0.25012362,-0.18295076,-0.12371751,0.01668126,-0.10799118,-0.15496194,-0.16538562,-0.18166347,-0.13313651,-0.26752689, 
3866.03,0.2554805,0.5645377,0.33997792,0.30907258,0.2341001,0.33099216,0.25095969,-0.18285982,-0.12482781,0.02064319,-0.10613845,-0.15776491,-0.16866399,-0.18564855,-0.13339837,-0.26658636, 
3866.24,0.25337788,0.56003845,0.34002018,0.30611283,0.23318702,0.33444202,0.25139502,-0.17899431,-0.12259635,0.01724516,-0.1075289,-0.15476918,-0.17004566,-0.17878649,-0.13318543,-0.26864612, 
3866.42,0.25420585,0.56619281,0.34481376,0.30934125,0.23168339,0.33693963,0.25168103,-0.18283522,-0.12328196,0.01858597,-0.11058057,-0.15578607,-0.16705208,-0.18118657,-0.12639105,-0.26573122, 
3866.63,0.25143945,0.56501019,0.34201878,0.30523199,0.23215899,0.33329862,0.25222114,-0.18338822,-0.12130529,0.01762807,-0.10813116,-0.15817352,-0.16854621,-0.18269707,-0.13305297,-0.26750842, 
3866.83,0.25361171,0.55979723,0.34435901,0.3092961,0.23304915,0.33089662,0.25132948,-0.18158382,-0.12356152,0.01993908,-0.10439254,-0.15867962,-0.17024119,-0.18499863,-0.13256301,-0.26711068, 
3867.03,0.25471577,0.5660013,0.34277889,0.3067362,0.23487777,0.33145595,0.25016332,-0.18387863,-0.12523513,0.01475386,-0.10877706,-0.15642336,-0.16238418,-0.18548039,-0.12787656,-0.26724997, 
3867.23,0.25460607,0.56333357,0.34335187,0.30646268,0.23198217,0.33300549,0.25224066,-0.18387379,-0.12140214,0.01343016,-0.10903237,-0.15601137,-0.17006731,-0.1822729,-0.13242209,-0.26962209, 
3867.44,0.25624859,0.56836635,0.34044901,0.30621791,0.23580804,0.33296472,0.25153893,-0.18347809,-0.12276032,0.01511732,-0.10979704,-0.15474211,-0.16907747,-0.18399586,-0.13242333,-0.26770708, 
3867.61,0.25013489,0.56896728,0.34034312,0.30566347,0.23303837,0.33512005,0.25115222,-0.18409742,-0.12110604,0.01485805,-0.10668574,-0.15818173,-0.16994523,-0.18681481,-0.13117108,-0.27158779, 
3867.83,0.25570896,0.56862724,0.34070054,0.30445892,0.23503269,0.33151475,0.24905789,-0.18250543,-0.12564531,0.01957852,-0.10757989,-0.15290315,-0.16550992,-0.18148127,-0.12815586,-0.26601881, 
3868.03,0.25377801,0.56217879,0.34269756,0.3047258,0.23322062,0.33269548,0.25097433,-0.18534619,-0.12703595,0.01736924,-0.1092464,-0.15556523,-0.17043227,-0.1832457,-0.13342208,-0.26897347, 
3868.22,0.25054681,0.5687322,0.34747526,0.30895454,0.23579097,0.33516672,0.24861012,-0.18039462,-0.12226105,0.01929999,-0.10949593,-0.15802868,-0.16855595,-0.18219808,-0.13463531,-0.27030015, 
3868.44,0.25231293,0.56411546,0.34250712,0.30526492,0.23279022,0.33218968,0.2486798,-0.18209068,-0.1236943,0.01500085,-0.10887647,-0.15433313,-0.16639194,-0.18355525,-0.12851663,-0.26701763, 
3868.62,0.25288817,0.5651083,0.34251302,0.30469236,0.2347617,0.33152169,0.25231478,-0.18271238,-0.12236755,0.01867294,-0.10389481,-0.15654653,-0.17230573,-0.17978823,-0.13173409,-0.2691958, 
3868.81,0.25520566,0.56511289,0.34288567,0.30317149,0.23507458,0.33541861,0.25088766,-0.18254732,-0.12337571,0.01721226,-0.10949638,-0.15543024,-0.17124768,-0.1786422,-0.13218373,-0.27002585, 
3869.03,0.25496823,0.56202394,0.34659645,0.30792895,0.23889536,0.33495227,0.25091204,-0.18112178,-0.12271493,0.01624785,-0.10790922,-0.15962736,-0.1711297,-0.1822449,-0.12860277,-0.26695275, 
3869.23,0.25609812,0.56618696,0.34459767,0.30534396,0.2336939,0.33899197,0.2497618,-0.18204476,-0.12058174,0.01885378,-0.10374068,-0.15806851,-0.16853017,-0.1833739,-0.13132712,-0.26770961, 
3869.43,0.25666118,0.56323743,0.3401103,0.30848902,0.23576817,0.33277202,0.25116998,-0.18486694,-0.12250638,0.01835606,-0.11105342,-0.1587895,-0.16560091,-0.18564326,-0.1294039,-0.26900536, 
3869.64,0.25538388,0.56259251,0.34473175,0.3052769,0.23592384,0.33329114,0.24895819,-0.18102702,-0.12203959,0.01784187,-0.1055573,-0.15589373,-0.17111829,-0.17958529,-0.13481283,-0.26581025, 
3869.82,0.25440904,0.56277227,0.34314325,0.30734196,0.2362332,0.33615258,0.25383472,-0.18046927,-0.12421495,0.01454562,-0.10524721,-0.15760972,-0.17183279,-0.18654858,-0.1300353,-0.2705642, 
3870.03,0.25209314,0.56223464,0.34625593,0.30692455,0.23290017,0.3367683,0.25097075,-0.18449287,-0.12688552,0.01381574,-0.10246108,-0.15444919,-0.17302543,-0.18093079,-0.13017181,-0.26771694, 
3870.23,0.25545669,0.56655806,0.3430976,0.31030443,0.23050386,0.33605132,0.25244659,-0.1833279,-0.12481411,0.01417755,-0.10615779,-0.15573364,-0.17027995,-0.17695624,-0.13054207,-0.26838642, 
3870.43,0.25736123,0.56515211,0.34405094,0.30538014,0.23521429,0.33561453,0.24930575,-0.18542863,-0.12156825,0.01561114,-0.10789163,-0.15531038,-0.16689657,-0.18457949,-0.13347225,-0.27007911, 
3870.64,0.2566236,0.56518984,0.34187901,0.3069028,0.23408824,0.33500746,0.24555956,-0.18324722,-0.12213015,0.01556007,-0.10731132,-0.15413147,-0.16642694,-0.18489751,-0.12994237,-0.26657173, 
3870.82,0.25431365,0.56437719,0.34190667,0.30607921,0.23313946,0.33075389,0.24875985,-0.18350387,-0.12051551,0.0182792,-0.10908321,-0.15608001,-0.16386676,-0.18207818,-0.13308072,-0.26729658, 
3871.02,0.25525537,0.56068349,0.34695736,0.30651852,0.23241371,0.33094114,0.25059667,-0.18051256,-0.12389174,0.02071722,-0.10633177,-0.1528628,-0.16742852,-0.18390526,-0.1308502,-0.26755226, 
3871.23,0.25632718,0.56257641,0.3416692,0.31081891,0.23364653,0.33576289,0.24735118,-0.18134364,-0.12459102,0.01899845,-0.10714532,-0.16023351,-0.16670819,-0.18213831,-0.13010742,-0.26708338, 
3871.43,0.25653389,0.56593364,0.34446883,0.30723333,0.23252301,0.33541811,0.25394827,-0.18365981,-0.12380406,0.01854711,-0.10940082,-0.1575495,-0.17065853,-0.18285796,-0.12984118,-0.26868498, 
3871.63,0.24995525,0.56545925,0.34381604,0.30728617,0.23087485,0.33923319,0.24966982,-0.18558145,-0.12273664,0.01517425,-0.10632789,-0.15784703,-0.17100827,-0.18652861,-0.13317753,-0.27232906, 
3871.84,0.2555742,0.56674808,0.34589136,0.3051959,0.23446685,0.33426973,0.24907053,-0.18147451,-0.12467591,0.01433724,-0.10625899,-0.15755759,-0.16701932,-0.18072687,-0.13486108,-0.26892591, 
3872.02,0.25470743,0.56288213,0.34003037,0.30529186,0.23789166,0.33200967,0.25061989,-0.18015695,-0.12444049,0.01523455,-0.10734489,-0.15652286,-0.17089939,-0.18692599,-0.13514571,-0.26948443, 
3872.23,0.25331151,0.56436819,0.34260485,0.30792743,0.23273028,0.335067,0.2513296,-0.17806199,-0.11898699,0.01917559,-0.10352306,-0.15985449,-0.17177331,-0.18150225,-0.13283671,-0.26888528, 
3872.43,0.25505701,0.5644269,0.34273124,0.30709752,0.23040333,0.33275321,0.24924809,-0.18409169,-0.12472499,0.01972309,-0.1045488,-0.1585364,-0.16986451,-0.18510321,-0.13343844,-0.2665737, 
3872.63,0.25147489,0.56296784,0.3430286,0.30135322,0.2327586,0.33132592,0.25015083,-0.18087837,-0.12645131,0.01789019,-0.10824965,-0.15910041,-0.16666567,-0.18362388,-0.13307537,-0.27058336, 
3872.83,0.25188324,0.56525856,0.34362131,0.30135366,0.23764654,0.33639786,0.25097978,-0.18221612,-0.1260867,0.01472219,-0.11359396,-0.15509126,-0.16791971,-0.18205464,-0.13239336,-0.26958576, 
3873.02,0.25368881,0.56268746,0.34421727,0.30582902,0.23250499,0.33704236,0.24897802,-0.18236972,-0.12408207,0.01520895,-0.10780584,-0.16052239,-0.16856135,-0.18516557,-0.13116355,-0.26814735, 
3873.22,0.25219411,0.56330132,0.34187645,0.30898315,0.23340461,0.33731958,0.25158057,-0.18013847,-0.11742229,0.01674866,-0.10550948,-0.15687403,-0.16926035,-0.18152788,-0.13253546,-0.26820275, 
3873.43,0.25212842,0.56133085,0.34235716,0.307937,0.23034464,0.33480543,0.24869542,-0.1829672,-0.12510529,0.02016434,-0.10723877,-0.15351453,-0.16999425,-0.18457144,-0.13267975,-0.26789847, 
3873.63,0.25344056,0.56252331,0.34399253,0.30693775,0.23663718,0.33198127,0.25274232,-0.18418053,-0.12427008,0.01616064,-0.10565151,-0.15726392,-0.16624509,-0.18025725,-0.13311714,-0.26961493, 
3873.83,0.25514999,0.56180871,0.34065714,0.30958408,0.23024529,0.3354409,0.25621906,-0.18267697,-0.12477608,0.01939142,-0.10955581,-0.15969145,-0.16781484,-0.18683894,-0.13337794,-0.26808366, 
3874.02,0.25332031,0.56346262,0.34053025,0.30659378,0.23359349,0.33330905,0.25102454,-0.18490963,-0.12532951,0.019616,-0.10659588,-0.156991,-0.16782117,-0.18262661,-0.13040961,-0.26955357, 
3874.22,0.25315064,0.56580597,0.34385201,0.30488557,0.23712836,0.33320704,0.24886928,-0.18296604,-0.12182264,0.01152568,-0.10519525,-0.15801691,-0.16970679,-0.18276963,-0.1346319,-0.26785791, 
3874.43,0.25434646,0.56228995,0.34303343,0.30336052,0.23238976,0.33800539,0.24831499,-0.18367885,-0.11979667,0.01637559,-0.10497742,-0.15507773,-0.17033558,-0.18434997,-0.13327014,-0.26792315, 
3874.63,0.25332275,0.56670082,0.34356207,0.3074984,0.23450987,0.33053493,0.24733669,-0.18227524,-0.12225796,0.01563512,-0.10775298,-0.15643474,-0.16676807,-0.17981905,-0.1300188,-0.26717576, 
3874.83,0.25014776,0.56538802,0.3436507,0.30807641,0.2365503,0.33359292,0.25040343,-0.18141328,-0.12229387,0.01728542,-0.10749382,-0.156817,-0.16754793,-0.18054231,-0.12644273,-0.26852703, 
3875.02,0.25592762,0.5666666,0.34347406,0.30454805,0.23565349,0.33246788,0.25365898,-0.17946784,-0.12495071,0.02086392,-0.10515416,-0.15879339,-0.16833948,-0.18406236,-0.13312481,-0.26963326, 
3875.24,0.2533555,0.56661826,0.34540102,0.30239967,0.23721206,0.3347511,0.25062877,-0.18157978,-0.12498434,0.01483963,-0.10880874,-0.1574031,-0.16832237,-0.18676341,-0.13405184,-0.2692847, 
3875.42,0.253829,0.56799406,0.34158978,0.3061758,0.231895,0.33213302,0.24897337,-0.1838675,-0.12191422,0.01824366,-0.10717876,-0.1609121,-0.16582966,-0.18923432,-0.13375637,-0.26705864, 
3875.61,0.25361305,0.5612641,0.34588993,0.30593953,0.23664381,0.33010736,0.25562447,-0.179601,-0.1220807,0.01390677,-0.10844368,-0.15569492,-0.17110153,-0.18519653,-0.13189454,-0.26881936, 
3875.83,0.25578573,0.56172246,0.34166628,0.30705038,0.23018701,0.33171475,0.25042123,-0.18152443,-0.12219578,0.0175962,-0.10884969,-0.15473376,-0.1661703,-0.18197261,-0.13124156,-0.26933482, 
3876.03,0.24925016,0.56237751,0.3442342,0.30767792,0.23458849,0.3370676,0.25165448,-0.18132989,-0.12097215,0.01613059,-0.10667846,-0.15753332,-0.17145836,-0.18370964,-0.12693711,-0.26818648, 
3876.24,0.25403053,0.56187457,0.33881462,0.30738121,0.23734732,0.33036971,0.25082493,-0.18194705,-0.12475704,0.01899817,-0.11113183,-0.15783024,-0.16974731,-0.18445109,-0.12913066,-0.26649576, 
3876.42,0.25271791,0.56124675,0.34339184,0.30701244,0.23261039,0.33155429,0.25059417,-0.18219522,-0.12429997,0.01959315,-0.10508224,-0.15622561,-0.16873482,-0.18638228,-0.12911406,-0.26718679, 
3876.63,0.25023749,0.56100708,0.3453294,0.3090784,0.23424001,0.3351301,0.25377837,-0.18257867,-0.12270423,0.01900511,-0.10991625,-0.15610602,-0.1651253,-0.18366228,-0.12890401,-0.27128339, 
3876.83,0.25291008,0.56375885,0.34454358,0.30725178,0.23552923,0.33508262,0.24945727,-0.18311587,-0.119552,0.01874041,-0.11148315,-0.15412569,-0.16615176,-0.18304308,-0.13068099,-0.26741728, 
3877.03,0.25585514,0.56396019,0.34341392,0.30445796,0.22997279,0.33718935,0.25103658,-0.1822917,-0.11925735,0.0176992,-0.1037591,-0.15717509,-0.16972403,-0.18424097,-0.13234435,-0.27059492, 
3877.23,0.2545985,0.56577706,0.34082612,0.30867016,0.23546852,0.3311137,0.24950026,-0.18216565,-0.12549743,0.01853204,-0.10815903,-0.1562629,-0.16481277,-0.17771722,-0.12954967,-0.26540998, 
3877.44,0.25818726,0.56247807,0.3465825,0.30768529,0.23278721,0.33372751,0.24875474,-0.18226694,-0.12247261,0.01944046,-0.10791794,-0.15726413,-0.16702673,-0.18414047,-0.13137984,-0.27073053, 
3877.62,0.25353873,0.56596774,0.34117395,0.30639827,0.23423746,0.33799508,0.25018817,-0.1799714,-0.1233792,0.02251088,-0.10807924,-0.15849155,-0.17106694,-0.18504474,-0.13082571,-0.2723085, 
3877.83,0.25115708,0.5602414,0.34687111,0.31065983,0.23554108,0.33132589,0.2514939,-0.18222643,-0.12378934,0.01747174,-0.10769764,-0.15781766,-0.17073625,-0.18804556,-0.12879033,-0.26821819, 
3878.03,0.25453109,0.56215984,0.34222999,0.30649823,0.23657259,0.33422276,0.25140235,-0.17985612,-0.12336849,0.01469495,-0.10692774,-0.15306287,-0.16471052,-0.1785389,-0.130523,-0.27000552, 
3878.23,0.25365528,0.55960399,0.34703439,0.30440506,0.23539867,0.33755568,0.25178668,-0.18135162,-0.12594539,0.0179119,-0.10915052,-0.1549267,-0.16936351,-0.1830454,-0.13275987,-0.26823786, 
3878.43,0.24993061,0.56671458,0.34305385,0.30785617,0.23624504,0.33286121,0.25292405,-0.1831913,-0.12435834,0.01510741,-0.10583755,-0.15549691,-0.16522838,-0.18212855,-0.12997212,-0.26738632, 
3878.62,0.24967353,0.56382608,0.34203336,0.30396643,0.2380902,0.33522412,0.2509031,-0.1821593,-0.12501068,0.01605262,-0.10519801,-0.15842298,-0.16896655,-0.18182527,-0.13039508,-0.2717796, 
3878.82,0.25386742,0.56847376,0.3433013,0.30400288,0.23444282,0.34004205,0.25136024,-0.18582489,-0.12027021,0.01868145,-0.10924179,-0.15616079,-0.16621967,-0.18720384,-0.13072382,-0.2719872, 
3879.03,0.25069296,0.56386447,0.343622,0.30532584,0.23290798,0.33393151,0.25335562,-0.18219674,-0.1246058,0.01504927,-0.10766322,-0.15626988,-0.16688295,-0.18176107,-0.13076012,-0.26771012, 
3879.23,0.25567901,0.56429678,0.34278437,0.30510849,0.23536773,0.33521593,0.25131547,-0.1819282,-0.1263241,0.01985032,-0.11206518,-0.16169186,-0.1708122,-0.18445915,-0.13270339,-0.26927155, 
3879.43,0.25421396,0.56601512,0.33812797,0.30815518,0.22986078,0.33171481,0.25326505,-0.18202652,-0.12322953,0.0182138,-0.11011446,-0.15541305,-0.16784579,-0.18116567,-0.13351099,-0.26776534, 
3879.64,0.25594509,0.56404299,0.34166738,0.30348912,0.23201422,0.33646849,0.25067541,-0.18419755,-0.12304766,0.01284562,-0.10539949,-0.1591308,-0.16923027,-0.18415973,-0.12861615,-0.26835307, 
3879.82,0.25307071,0.56747413,0.34200883,0.30685154,0.23519799,0.33526635,0.25142547,-0.18528569,-0.12623702,0.01858105,-0.1060132,-0.15601923,-0.16576388,-0.18380307,-0.1279806,-0.26914433, 
3880.03,0.25574321,0.56634444,0.34132969,0.308139,0.23289801,0.33283207,0.24836533,-0.18300512,-0.12497275,0.01781853,-0.10641311,-0.15636615,-0.17033401,-0.18183236,-0.12918395,-0.267865, 
3880.23,0.25438809,0.56623924,0.34190571,0.30868268,0.23698127,0.33097494,0.25419065,-0.18393183,-0.12419156,0.0177687,-0.10872313,-0.15990566,-0.16569515,-0.18282357,-0.13359389,-0.26693618, 
3880.43,0.25513801,0.56052464,0.34095097,0.30344012,0.23339705,0.33316445,0.25022629,-0.18308958,-0.1237752,0.01813445,-0.1043414,-0.15625407,-0.16599119,-0.18567604,-0.13388695,-0.26808229, 
3880.62,0.25262073,0.56408018,0.34090641,0.30611616,0.23473363,0.33562464,0.25202677,-0.1840817,-0.1223018,0.01960322,-0.10710832,-0.15973705,-0.17061403,-0.18084291,-0.13062423,-0.27011076, 
3880.84,0.25274885,0.56784594,0.33872131,0.30753034,0.23418106,0.3339639,0.25219065,-0.17958787,-0.12541044,0.01915569,-0.10697022,-0.15902653,-0.16689496,-0.18454954,-0.13154016,-0.27044624, 
3881.02,0.25255665,0.56248051,0.3410542,0.30961776,0.2345352,0.33588916,0.2544651,-0.18399617,-0.12513244,0.01932775,-0.10687773,-0.15565996,-0.16598718,-0.18395446,-0.12988792,-0.26509541, 
3881.23,0.25572851,0.56395608,0.34297493,0.30515438,0.23688412,0.33733135,0.24894631,-0.18211758,-0.1243559,0.01511949,-0.10786442,-0.15474899,-0.16763958,-0.18654943,-0.12682644,-0.2672506, 
3881.43,0.25492364,0.55932194,0.34540862,0.30445218,0.23627034,0.33770034,0.25016898,-0.18374519,-0.12166207,0.01924138,-0.10824056,-0.15681861,-0.16835178,-0.18559153,-0.13214251,-0.26858932, 
3881.63,0.25234577,0.56546658,0.34317127,0.30713961,0.23537643,0.32972097,0.25034994,-0.18139623,-0.12099509,0.01881864,-0.10690311,-0.15499336,-0.16910604,-0.18334419,-0.12956323,-0.26867008, 
3881.82,0.25655937,0.56801164,0.345144,0.30705985,0.23032264,0.33426395,0.24958287,-0.18286557,-0.12447782,0.0134141,-0.10558099,-0.15413436,-0.16928394,-0.17935158,-0.13291366,-0.26836202, 
3882.02,0.25136688,0.56488752,0.34321609,0.30514294,0.23185597,0.33023846,0.24518792,-0.18153352,-0.12233486,0.01944492,-0.10578566,-0.15979554,-0.16776091,-0.18403603,-0.13199393,-0.26615894, 
3882.23,0.25213134,0.56259024,0.3399666,0.30501074,0.23394534,0.33440289,0.24879697,-0.18124524,-0.11929558,0.01734448,-0.10814828,-0.15242596,-0.16778624,-0.18456686,-0.13001491,-0.26750559, 
3882.41,0.25105461,0.56414115,0.34006619,0.30859196,0.23555245,0.33156544,0.24775505,-0.18170537,-0.12517662,0.0163318,-0.11047882,-0.15488471,-0.16268867,-0.18370315,-0.1329724,-0.26970077, 
3882.63,0.25269037,0.56091696,0.34218663,0.30377766,0.2317141,0.33328658,0.2491612,-0.18043076,-0.12312059,0.01443508,-0.10998751,-0.15598778,-0.17001355,-0.1797177,-0.1297082,-0.26675126, 
3882.83,0.25593415,0.56136614,0.3451851,0.30892205,0.23483099,0.33567274,0.25003752,-0.18307202,-0.12447225,0.02047575,-0.10621361,-0.15645377,-0.16548412,-0.18358973,-0.13318281,-0.26717985, 
3883.02,0.25682563,0.56571186,0.34634155,0.30766621,0.23362604,0.33664179,0.25195429,-0.18202253,-0.12557071,0.01569541,-0.10499457,-0.15442139,-0.16722026,-0.1796255,-0.1351956,-0.26978269, 
3883.22,0.25392157,0.56271106,0.34275159,0.305603,0.23457785,0.33551204,0.24706933,-0.18271723,-0.12316949,0.01589927,-0.10411078,-0.15649232,-0.1707489,-0.18384272,-0.13094231,-0.27008528, 
3883.43,0.25581297,0.56444132,0.33965042,0.30385375,0.23523726,0.33602485,0.25093284,-0.18252712,-0.12450019,0.01574038,-0.10560904,-0.15869443,-0.16887994,-0.18687305,-0.13157769,-0.26920182, 
3883.63,0.25643185,0.56438714,0.34372401,0.30422521,0.23161717,0.33089185,0.25094917,-0.18226151,-0.1225404,0.01661125,-0.10625586,-0.15831688,-0.16937469,-0.1809082,-0.13045998,-0.26973668, 
3883.83,0.25257218,0.56326985,0.34283963,0.30630091,0.23171191,0.33303791,0.25198695,-0.18553981,-0.12144366,0.01782304,-0.10606998,-0.15794218,-0.16834407,-0.18180487,-0.13236485,-0.26477471, 
3884.04,0.25432843,0.56117976,0.34301302,0.30390221,0.23326822,0.33719262,0.24747366,-0.18158418,-0.12605509,0.0167139,-0.1094222,-0.15735437,-0.16273338,-0.18315621,-0.13042495,-0.26694572, 
3884.22,0.26063731,0.56451428,0.34089455,0.30604666,0.23240075,0.33558166,0.24991189,-0.18279359,-0.12306932,0.0190275,-0.10361419,-0.15553044,-0.16915937,-0.18247215,-0.13006335,-0.26672536, 
3884.43,0.25198042,0.56769121,0.34328532,0.30486318,0.23111422,0.33376065,0.25278956,-0.17858449,-0.11977598,0.01672821,-0.10729478,-0.15979303,-0.16752297,-0.1848083,-0.13308153,-0.26927444, 
3884.63,0.25368929,0.56119514,0.34521332,0.30984396,0.23630728,0.3342675,0.24954788,-0.18232153,-0.1247623,0.01446653,-0.10747228,-0.15841106,-0.17023359,-0.18767233,-0.13090125,-0.26957414, 
3884.83,0.25215787,0.56237,0.34442452,0.30086306,0.23191503,0.33326265,0.25300214,-0.181629,-0.12234718,0.01958306,-0.10734718,-0.15367524,-0.16550513,-0.18323214,-0.13194767,-0.26988408, 
3885.03,0.2544049,0.55964446,0.33875063,0.3063114,0.23257606,0.33371317,0.2542536,-0.18441477,-0.12387818,0.01648698,-0.10889018,-0.15867934,-0.16682488,-0.18361628,-0.13064694,-0.26773003, 
3885.24,0.25236955,0.55904156,0.34263319,0.30391443,0.23285972,0.33580831,0.24927883,-0.18564367,-0.11724512,0.01553078,-0.10911132,-0.15703261,-0.17017923,-0.18553616,-0.13147244,-0.26661181, 
3885.42,0.25528735,0.56191313,0.34134832,0.30235827,0.23618232,0.33833596,0.2494593,-0.1828758,-0.12235232,0.02015095,-0.10845614,-0.15367126,-0.1679215,-0.18032061,-0.13033366,-0.26676926, 
3885.63,0.25220856,0.56426924,0.34488791,0.30971706,0.23244326,0.33212391,0.2510491,-0.18325712,-0.12472237,0.01559349,-0.10920233,-0.15544669,-0.16632627,-0.17988428,-0.13148656,-0.26955965, 
3885.83,0.25445554,0.56191343,0.34641176,0.30713359,0.23384322,0.33598194,0.24810958,-0.18608421,-0.12313265,0.01424379,-0.10740827,-0.15763566,-0.16848812,-0.18209068,-0.13264824,-0.26855162, 
3886.03,0.25615358,0.56607383,0.34218967,0.30743822,0.23240788,0.33537942,0.24531429,-0.18234247,-0.11948055,0.01732307,-0.10925239,-0.15740237,-0.1677634,-0.17947961,-0.13041832,-0.26486537, 
3886.24,0.25397313,0.56612092,0.34223568,0.30513394,0.23108363,0.33774018,0.2499323,-0.18308067,-0.12568924,0.01775674,-0.10692985,-0.15658905,-0.1663667,-0.17945656,-0.1264888,-0.26760751, 
3886.44,0.25402761,0.56326693,0.34125647,0.30413091,0.23262386,0.33294597,0.25136575,-0.18290007,-0.12388296,0.01275886,-0.10748522,-0.15709342,-0.16876689,-0.18428425,-0.1291218,-0.26870754, 
3886.63,0.25789583,0.5671975,0.34440282,0.3062436,0.23445812,0.33462283,0.24841285,-0.18373422,-0.12389586,0.01649294,-0.11124763,-0.15323603,-0.16773352,-0.18084253,-0.13008244,-0.26664659, 
3886.83,0.25705746,0.56324452,0.34242725,0.30265638,0.23802035,0.33765751,0.25098002,-0.18389015,-0.12124228,0.01523083,-0.10470544,-0.15802658,-0.16986172,-0.18548359,-0.12947589,-0.26662779, 
3887.03,0.2539534,0.56560344,0.34844396,0.30790672,0.23428407,0.33531201,0.2464561,-0.18330289,-0.12139228,0.0158843,-0.10684737,-0.15951468,-0.16972062,-0.18545495,-0.13158852,-0.26566237, 
3887.23,0.25176752,0.56466955,0.34295973,0.30662584,0.23460956,0.33072442,0.2484446,-0.18341719,-0.12353976,0.01681638,-0.10906262,-0.15616977,-0.1715275,-0.18415007,-0.13298312,-0.2697491, 
3887.44,0.25445041,0.56100595,0.34109759,0.30797413,0.23785505,0.33625683,0.25322098,-0.18190667,-0.12340945,0.01630293,-0.10775612,-0.15660116,-0.16769235,-0.18441127,-0.12967302,-0.26799625, 
3887.62,0.25580823,0.56430918,0.34142804,0.30732986,0.23697227,0.33253273,0.25181848,-0.18531972,-0.12327291,0.01851952,-0.10974773,-0.1566239,-0.16572064,-0.18186395,-0.13264973,-0.26993588, 
